CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
48e73dd4ab5d   sectorizador        0.00%     24.24MiB / 3.823GiB   0.62%     1.09MB / 1.07MB   0B / 0B      4
c46f710821e4   cliente_atm         0.03%     23.65MiB / 3.823GiB   0.60%     27.9kB / 43.6kB   0B / 0B      1
cd6bfe45793d   kafka_ui            0.34%     240.9MiB / 3.823GiB   6.15%     67.1kB / 7.36kB   0B / 209kB   35
0802920a6c28   redis               27.25%    10.65MiB / 3.823GiB   0.27%     4.44MB / 1.62MB   0B / 0B      6
f29aad2c7381   mongodb             44.51%    106.6MiB / 3.823GiB   2.72%     2.47MB / 732kB    0B / 0B      50
f790aa9a62cf   kafka               200.85%   385.2MiB / 3.823GiB   9.84%     1.73MB / 3.34MB   0B / 238kB   111
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           0.32%     211.4MiB / 3.823GiB   5.40%     11.7kB / 1.59MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.09%     25.62MiB / 3.823GiB   0.65%     15.1kB / 6.3kB    0B / 0B      4
886b94cdcddd   consumidor_redis1   0.56%     20.03MiB / 3.823GiB   0.51%     2.14MB / 3.41MB   0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   0.44%     31.83MiB / 3.823GiB   0.81%     2.38MB / 2.64MB   0B / 0B      8
48e73dd4ab5d   sectorizador        0.00%     24.26MiB / 3.823GiB   0.62%     1.35MB / 1.33MB   0B / 0B      4
c46f710821e4   cliente_atm         0.02%     23.65MiB / 3.823GiB   0.60%     29.2kB / 45.8kB   0B / 0B      1
cd6bfe45793d   kafka_ui            0.16%     240.9MiB / 3.823GiB   6.15%     67.1kB / 7.36kB   0B / 209kB   35
0802920a6c28   redis               0.67%     10.73MiB / 3.823GiB   0.27%     4.7MB / 1.87MB    0B / 0B      6
f29aad2c7381   mongodb             0.62%     99.4MiB / 3.823GiB    2.54%     2.58MB / 754kB    0B / 0B      36
f790aa9a62cf   kafka               41.36%    382.7MiB / 3.823GiB   9.78%     1.73MB / 3.34MB   0B / 238kB   103
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           0.72%     211.4MiB / 3.823GiB   5.40%     12.9kB / 1.78MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.14%     25.62MiB / 3.823GiB   0.65%     15.8kB / 6.57kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   34.86%    19.71MiB / 3.823GiB   0.50%     2.4MB / 3.83MB    0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   100.74%   31.84MiB / 3.823GiB   0.81%     2.62MB / 2.78MB   0B / 0B      8
48e73dd4ab5d   sectorizador        0.00%     24.26MiB / 3.823GiB   0.62%     1.35MB / 1.33MB   0B / 0B      4
c46f710821e4   cliente_atm         0.03%     23.65MiB / 3.823GiB   0.60%     30.6kB / 48.1kB   0B / 0B      1
cd6bfe45793d   kafka_ui            0.51%     240.9MiB / 3.823GiB   6.15%     67.1kB / 7.36kB   0B / 221kB   35
0802920a6c28   redis               10.21%    10.76MiB / 3.823GiB   0.27%     5.12MB / 1.93MB   0B / 0B      6
f29aad2c7381   mongodb             171.17%   133MiB / 3.823GiB     3.40%     2.73MB / 804kB    0B / 0B      43
f790aa9a62cf   kafka               327.02%   482MiB / 3.823GiB     12.31%    1.93MB / 3.74MB   0B / 238kB   153
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           0.73%     211.4MiB / 3.823GiB   5.40%     12.9kB / 1.78MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.18%     25.62MiB / 3.823GiB   0.65%     15.8kB / 6.57kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   2.19%     19.71MiB / 3.823GiB   0.50%     2.4MB / 3.83MB    0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   0.47%     31.83MiB / 3.823GiB   0.81%     2.67MB / 2.96MB   0B / 0B      8
48e73dd4ab5d   sectorizador        53.69%    24.26MiB / 3.823GiB   0.62%     1.62MB / 1.59MB   0B / 0B      4
c46f710821e4   cliente_atm         0.18%     23.65MiB / 3.823GiB   0.60%     31.9kB / 50.3kB   0B / 0B      1
cd6bfe45793d   kafka_ui            0.16%     240.9MiB / 3.823GiB   6.15%     67.1kB / 7.36kB   0B / 221kB   35
0802920a6c28   redis               1.21%     10.83MiB / 3.823GiB   0.28%     5.38MB / 2.2MB    0B / 0B      6
f29aad2c7381   mongodb             0.94%     101.4MiB / 3.823GiB   2.59%     2.9MB / 845kB     0B / 0B      36
f790aa9a62cf   kafka               319.62%   428.5MiB / 3.823GiB   10.95%    1.93MB / 3.75MB   0B / 238kB   133
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           0.78%     211.4MiB / 3.823GiB   5.40%     14.1kB / 1.98MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.13%     25.62MiB / 3.823GiB   0.65%     16.6kB / 6.82kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   55.95%    20.19MiB / 3.823GiB   0.52%     2.65MB / 4.18MB   0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   92.87%    31.84MiB / 3.823GiB   0.81%     2.9MB / 3.09MB    0B / 0B      8
48e73dd4ab5d   sectorizador        0.00%     24.26MiB / 3.823GiB   0.62%     1.62MB / 1.59MB   0B / 0B      4
c46f710821e4   cliente_atm         0.15%     23.65MiB / 3.823GiB   0.60%     33.2kB / 52.5kB   0B / 0B      1
cd6bfe45793d   kafka_ui            3.51%     240.9MiB / 3.823GiB   6.15%     67.1kB / 7.36kB   0B / 221kB   35
0802920a6c28   redis               17.99%    10.79MiB / 3.823GiB   0.28%     5.72MB / 2.25MB   0B / 0B      6
f29aad2c7381   mongodb             29.40%    101.4MiB / 3.823GiB   2.59%     3.03MB / 883kB    0B / 0B      36
f790aa9a62cf   kafka               477.42%   592.3MiB / 3.823GiB   15.13%    2.13MB / 4.14MB   0B / 238kB   176
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           0.29%     211.4MiB / 3.823GiB   5.40%     14.1kB / 1.98MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.12%     25.62MiB / 3.823GiB   0.65%     16.6kB / 6.82kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   0.42%     19.71MiB / 3.823GiB   0.50%     2.66MB / 4.25MB   0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   0.51%     31.83MiB / 3.823GiB   0.81%     2.96MB / 3.28MB   0B / 0B      8
48e73dd4ab5d   sectorizador        19.33%    24.27MiB / 3.823GiB   0.62%     1.76MB / 1.63MB   0B / 0B      4
c46f710821e4   cliente_atm         0.01%     23.65MiB / 3.823GiB   0.60%     34.5kB / 54.7kB   0B / 0B      1
cd6bfe45793d   kafka_ui            16.15%    241MiB / 3.823GiB     6.16%     78.2kB / 8.4kB    0B / 225kB   35
0802920a6c28   redis               21.87%    10.8MiB / 3.823GiB    0.28%     6.04MB / 2.52MB   0B / 0B      6
f29aad2c7381   mongodb             0.74%     103.4MiB / 3.823GiB   2.64%     3.22MB / 936kB    0B / 0B      36
f790aa9a62cf   kafka               307.14%   461.8MiB / 3.823GiB   11.80%    2.14MB / 4.16MB   0B / 238kB   146
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           28.26%    211.4MiB / 3.823GiB   5.40%     15.2kB / 2.18MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.28%     25.62MiB / 3.823GiB   0.65%     17.3kB / 7.08kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   29.07%    21.6MiB / 3.823GiB    0.55%     2.89MB / 4.42MB   0B / 0B      8
ed31fdfa6e8f   consumidor_mongo1   27.95%    32.43MiB / 3.823GiB   0.83%     3.01MB / 3.3MB    0B / 0B      14
48e73dd4ab5d   sectorizador        0.00%     24.27MiB / 3.823GiB   0.62%     1.89MB / 1.85MB   0B / 0B      4
c46f710821e4   cliente_atm         0.08%     23.65MiB / 3.823GiB   0.60%     35.8kB / 56.9kB   0B / 0B      1
cd6bfe45793d   kafka_ui            0.13%     241MiB / 3.823GiB     6.16%     78.2kB / 8.4kB    0B / 225kB   35
0802920a6c28   redis               5.30%     10.77MiB / 3.823GiB   0.28%     6.23MB / 2.56MB   0B / 0B      6
f29aad2c7381   mongodb             123.61%   146.3MiB / 3.823GiB   3.74%     3.23MB / 950kB    0B / 0B      48
f790aa9a62cf   kafka               70.75%    385.6MiB / 3.823GiB   9.85%     2.34MB / 4.4MB    0B / 238kB   107
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           0.41%     211.4MiB / 3.823GiB   5.40%     15.2kB / 2.18MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.11%     25.62MiB / 3.823GiB   0.65%     17.3kB / 7.08kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   0.88%     19.71MiB / 3.823GiB   0.50%     2.93MB / 4.68MB   0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   1.16%     31.83MiB / 3.823GiB   0.81%     3.25MB / 3.6MB    0B / 0B      8
48e73dd4ab5d   sectorizador        0.00%     24.27MiB / 3.823GiB   0.62%     1.89MB / 1.85MB   0B / 0B      4
c46f710821e4   cliente_atm         0.04%     23.65MiB / 3.823GiB   0.60%     37.2kB / 59.3kB   0B / 0B      1
cd6bfe45793d   kafka_ui            0.17%     241MiB / 3.823GiB     6.16%     78.2kB / 8.4kB    0B / 225kB   35
0802920a6c28   redis               0.88%     10.8MiB / 3.823GiB    0.28%     6.48MB / 2.6MB    0B / 0B      6
f29aad2c7381   mongodb             0.84%     105.4MiB / 3.823GiB   2.69%     3.54MB / 1.03MB   0B / 0B      36
f790aa9a62cf   kafka               410.66%   477MiB / 3.823GiB     12.19%    2.34MB / 4.56MB   0B / 238kB   152
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           31.75%    211.4MiB / 3.823GiB   5.40%     16.4kB / 2.37MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.80%     25.62MiB / 3.823GiB   0.65%     17.3kB / 7.08kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   15.15%    20.2MiB / 3.823GiB    0.52%     3.14MB / 4.77MB   0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   17.24%    31.83MiB / 3.823GiB   0.81%     3.29MB / 3.61MB   0B / 0B      8
48e73dd4ab5d   sectorizador        55.40%    24.27MiB / 3.823GiB   0.62%     2.16MB / 2.11MB   0B / 0B      4
c46f710821e4   cliente_atm         2.81%     23.65MiB / 3.823GiB   0.60%     38.5kB / 61.5kB   0B / 0B      1
cd6bfe45793d   kafka_ui            0.30%     241MiB / 3.823GiB     6.16%     78.2kB / 8.4kB    0B / 238kB   35
0802920a6c28   redis               11.60%    10.81MiB / 3.823GiB   0.28%     6.84MB / 2.88MB   0B / 0B      6
f29aad2c7381   mongodb             11.57%    105.4MiB / 3.823GiB   2.69%     3.54MB / 1.04MB   0B / 0B      36
f790aa9a62cf   kafka               304.32%   387.6MiB / 3.823GiB   9.90%     2.54MB / 4.8MB    0B / 238kB   112
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           1.07%     211.4MiB / 3.823GiB   5.40%     16.4kB / 2.37MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.24%     25.62MiB / 3.823GiB   0.65%     18.1kB / 7.33kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   1.13%     20.16MiB / 3.823GiB   0.52%     3.19MB / 5.09MB   0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   3.31%     31.83MiB / 3.823GiB   0.81%     3.54MB / 3.92MB   0B / 0B      8
48e73dd4ab5d   sectorizador        0.00%     24.27MiB / 3.823GiB   0.62%     2.16MB / 2.11MB   0B / 0B      4
c46f710821e4   cliente_atm         1.81%     23.66MiB / 3.823GiB   0.60%     39.9kB / 63.8kB   0B / 0B      1
cd6bfe45793d   kafka_ui            0.20%     241MiB / 3.823GiB     6.16%     78.2kB / 8.4kB    0B / 238kB   35
0802920a6c28   redis               9.84%     10.82MiB / 3.823GiB   0.28%     7.16MB / 2.93MB   0B / 0B      6
f29aad2c7381   mongodb             1.13%     107.7MiB / 3.823GiB   2.75%     3.85MB / 1.12MB   0B / 0B      36
f790aa9a62cf   kafka               502.58%   519.2MiB / 3.823GiB   13.26%    2.55MB / 4.96MB   0B / 238kB   174
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           43.52%    211.5MiB / 3.823GiB   5.40%     17kB / 2.49MB     0B / 0B      2
40a7d96ff35d   cliente_historico   3.68%     25.62MiB / 3.823GiB   0.65%     18.5kB / 7.39kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   5.07%     20.41MiB / 3.823GiB   0.52%     3.24MB / 5.1MB    0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   11.66%    31.84MiB / 3.823GiB   0.81%     3.58MB / 3.92MB   0B / 0B      8
48e73dd4ab5d   sectorizador        0.00%     24.27MiB / 3.823GiB   0.62%     2.16MB / 2.11MB   0B / 0B      4
c46f710821e4   cliente_atm         3.41%     23.67MiB / 3.823GiB   0.60%     41.3kB / 66.2kB   0B / 0B      1
cd6bfe45793d   kafka_ui            0.20%     241MiB / 3.823GiB     6.16%     78.2kB / 8.4kB    0B / 238kB   35
0802920a6c28   redis               63.76%    10.79MiB / 3.823GiB   0.28%     7.21MB / 3.07MB   0B / 0B      6
f29aad2c7381   mongodb             178.17%   140.8MiB / 3.823GiB   3.60%     3.85MB / 1.12MB   0B / 0B      43
f790aa9a62cf   kafka               275.20%   525.3MiB / 3.823GiB   13.42%    2.67MB / 5.04MB   0B / 238kB   143
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           0.47%     211.5MiB / 3.823GiB   5.40%     17.6kB / 2.57MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.11%     25.62MiB / 3.823GiB   0.65%     18.8kB / 7.59kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   0.66%     20.17MiB / 3.823GiB   0.52%     3.45MB / 5.51MB   0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   88.04%    31.84MiB / 3.823GiB   0.81%     3.77MB / 4.05MB   0B / 0B      8
48e73dd4ab5d   sectorizador        83.93%    24.27MiB / 3.823GiB   0.62%     2.42MB / 2.37MB   0B / 0B      4
c46f710821e4   cliente_atm         2.54%     23.67MiB / 3.823GiB   0.60%     42.6kB / 68.4kB   0B / 0B      1
cd6bfe45793d   kafka_ui            0.16%     241MiB / 3.823GiB     6.16%     78.2kB / 8.4kB    0B / 242kB   35
0802920a6c28   redis               26.42%    10.84MiB / 3.823GiB   0.28%     7.84MB / 3.26MB   0B / 0B      6
f29aad2c7381   mongodb             185.91%   175.4MiB / 3.823GiB   4.48%     4.12MB / 1.2MB    0B / 0B      51
f790aa9a62cf   kafka               202.19%   388.3MiB / 3.823GiB   9.92%     2.75MB / 5.36MB   0B / 238kB   112
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           23.01%    211.5MiB / 3.823GiB   5.40%     18.8kB / 2.77MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.07%     25.62MiB / 3.823GiB   0.65%     19.2kB / 7.66kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   47.58%    20.35MiB / 3.823GiB   0.52%     3.71MB / 5.92MB   0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   50.53%    31.84MiB / 3.823GiB   0.81%     4.06MB / 4.33MB   0B / 0B      8
48e73dd4ab5d   sectorizador        0.00%     24.27MiB / 3.823GiB   0.62%     2.42MB / 2.37MB   0B / 0B      4
c46f710821e4   cliente_atm         1.53%     23.67MiB / 3.823GiB   0.60%     44kB / 70.7kB     0B / 0B      1
cd6bfe45793d   kafka_ui            0.18%     241.1MiB / 3.823GiB   6.16%     89.4kB / 9.44kB   0B / 242kB   35
0802920a6c28   redis               10.52%    10.8MiB / 3.823GiB    0.28%     8.25MB / 3.32MB   0B / 0B      6
f29aad2c7381   mongodb             22.44%    109.4MiB / 3.823GiB   2.80%     4.25MB / 1.24MB   0B / 0B      36
f790aa9a62cf   kafka               346.07%   503.7MiB / 3.823GiB   12.87%    2.75MB / 5.37MB   0B / 238kB   153
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           0.58%     211.5MiB / 3.823GiB   5.40%     18.8kB / 2.77MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.10%     25.62MiB / 3.823GiB   0.65%     19.6kB / 7.84kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   1.11%     20.34MiB / 3.823GiB   0.52%     3.72MB / 5.93MB   0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   0.75%     31.84MiB / 3.823GiB   0.81%     4.12MB / 4.56MB   0B / 0B      8
48e73dd4ab5d   sectorizador        1.80%     24.27MiB / 3.823GiB   0.62%     2.42MB / 2.37MB   0B / 0B      4
c46f710821e4   cliente_atm         3.02%     23.67MiB / 3.823GiB   0.60%     45.3kB / 73kB     0B / 0B      1
cd6bfe45793d   kafka_ui            0.29%     241.1MiB / 3.823GiB   6.16%     89.5kB / 9.53kB   0B / 242kB   35
0802920a6c28   redis               13.37%    10.8MiB / 3.823GiB    0.28%     8.25MB / 3.32MB   0B / 0B      6
f29aad2c7381   mongodb             10.40%    111.7MiB / 3.823GiB   2.85%     4.48MB / 1.3MB    0B / 0B      36
f790aa9a62cf   kafka               307.80%   456.1MiB / 3.823GiB   11.65%    2.96MB / 5.77MB   0B / 238kB   151
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           29.17%    211.5MiB / 3.823GiB   5.40%     19.9kB / 2.97MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.07%     25.62MiB / 3.823GiB   0.65%     20kB / 7.91kB     0B / 0B      4
886b94cdcddd   consumidor_redis1   36.56%    20.5MiB / 3.823GiB    0.52%     3.94MB / 6.1MB    0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   33.65%    31.83MiB / 3.823GiB   0.81%     4.17MB / 4.58MB   0B / 0B      8
48e73dd4ab5d   sectorizador        0.00%     24.27MiB / 3.823GiB   0.62%     2.69MB / 2.63MB   0B / 0B      4
c46f710821e4   cliente_atm         3.94%     23.67MiB / 3.823GiB   0.60%     46.7kB / 75.3kB   0B / 0B      1
cd6bfe45793d   kafka_ui            0.50%     241.1MiB / 3.823GiB   6.16%     89.5kB / 9.53kB   0B / 258kB   35
0802920a6c28   redis               9.91%     10.86MiB / 3.823GiB   0.28%     8.69MB / 3.62MB   0B / 0B      6
f29aad2c7381   mongodb             37.18%    113.5MiB / 3.823GiB   2.90%     4.5MB / 1.32MB    0B / 0B      36
f790aa9a62cf   kafka               242.03%   531.9MiB / 3.823GiB   13.59%    3.16MB / 6.01MB   0B / 238kB   153
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           0.35%     211.5MiB / 3.823GiB   5.40%     19.9kB / 2.97MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.09%     25.62MiB / 3.823GiB   0.65%     20.4kB / 8.11kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   0.52%     20.5MiB / 3.823GiB    0.52%     3.98MB / 6.35MB   0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   5.75%     31.83MiB / 3.823GiB   0.81%     4.4MB / 4.88MB    0B / 0B      8
48e73dd4ab5d   sectorizador        0.00%     24.27MiB / 3.823GiB   0.62%     2.69MB / 2.63MB   0B / 0B      4
c46f710821e4   cliente_atm         5.62%     23.67MiB / 3.823GiB   0.60%     48kB / 77.5kB     0B / 0B      1
cd6bfe45793d   kafka_ui            0.15%     241.1MiB / 3.823GiB   6.16%     89.5kB / 9.53kB   0B / 258kB   35
0802920a6c28   redis               9.36%     10.86MiB / 3.823GiB   0.28%     8.93MB / 3.66MB   0B / 0B      6
f29aad2c7381   mongodb             0.89%     113.5MiB / 3.823GiB   2.90%     4.8MB / 1.39MB    0B / 0B      36
f790aa9a62cf   kafka               427.82%   481.9MiB / 3.823GiB   12.31%    3.16MB / 6.17MB   0B / 238kB   152
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           17.44%    211.5MiB / 3.823GiB   5.40%     21kB / 3.16MB     0B / 0B      2
40a7d96ff35d   cliente_historico   0.20%     25.62MiB / 3.823GiB   0.65%     20.7kB / 8.17kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   0.61%     20.5MiB / 3.823GiB    0.52%     3.98MB / 6.35MB   0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   22.78%    31.84MiB / 3.823GiB   0.81%     4.46MB / 4.94MB   0B / 0B      8
48e73dd4ab5d   sectorizador        0.00%     24.27MiB / 3.823GiB   0.62%     2.96MB / 2.89MB   0B / 0B      4
c46f710821e4   cliente_atm         0.01%     23.67MiB / 3.823GiB   0.60%     48kB / 77.5kB     0B / 0B      1
cd6bfe45793d   kafka_ui            0.18%     241.1MiB / 3.823GiB   6.16%     89.5kB / 9.53kB   0B / 258kB   35
0802920a6c28   redis               5.71%     10.88MiB / 3.823GiB   0.28%     9.45MB / 3.97MB   0B / 0B      6
f29aad2c7381   mongodb             11.85%    117.5MiB / 3.823GiB   3.00%     4.86MB / 1.41MB   0B / 0B      36
f790aa9a62cf   kafka               257.54%   463.1MiB / 3.823GiB   11.83%    3.36MB / 6.41MB   0B / 238kB   145
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           0.28%     211.5MiB / 3.823GiB   5.40%     21kB / 3.16MB     0B / 0B      2
40a7d96ff35d   cliente_historico   0.07%     25.63MiB / 3.823GiB   0.65%     21.1kB / 8.36kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   5.89%     20.33MiB / 3.823GiB   0.52%     4.25MB / 6.77MB   0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   5.53%     31.84MiB / 3.823GiB   0.81%     4.7MB / 5.2MB     0B / 0B      8
48e73dd4ab5d   sectorizador        0.00%     24.27MiB / 3.823GiB   0.62%     2.96MB / 2.89MB   0B / 0B      4
c46f710821e4   cliente_atm         0.01%     23.67MiB / 3.823GiB   0.60%     49.3kB / 79.7kB   0B / 0B      1
cd6bfe45793d   kafka_ui            0.13%     241.1MiB / 3.823GiB   6.16%     89.5kB / 9.53kB   0B / 262kB   35
0802920a6c28   redis               0.59%     10.87MiB / 3.823GiB   0.28%     9.61MB / 3.99MB   0B / 0B      6
f29aad2c7381   mongodb             0.64%     117.5MiB / 3.823GiB   3.00%     5.11MB / 1.48MB   0B / 0B      36
f790aa9a62cf   kafka               114.02%   394MiB / 3.823GiB     10.06%    3.37MB / 6.57MB   0B / 238kB   116
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           7.52%     211.5MiB / 3.823GiB   5.40%     21.3kB / 3.2MB    0B / 0B      2
40a7d96ff35d   cliente_historico   0.09%     25.63MiB / 3.823GiB   0.65%     21.1kB / 8.36kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   0.62%     20.33MiB / 3.823GiB   0.52%     4.25MB / 6.77MB   0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   1.33%     31.84MiB / 3.823GiB   0.81%     4.74MB / 5.2MB    0B / 0B      8
48e73dd4ab5d   sectorizador        79.43%    24.27MiB / 3.823GiB   0.62%     3.16MB / 3.05MB   0B / 0B      4
c46f710821e4   cliente_atm         0.02%     23.67MiB / 3.823GiB   0.60%     50.7kB / 82kB     0B / 0B      1
cd6bfe45793d   kafka_ui            0.50%     241.1MiB / 3.823GiB   6.16%     101kB / 10.6kB    0B / 262kB   35
0802920a6c28   redis               20.08%    10.88MiB / 3.823GiB   0.28%     9.77MB / 4.2MB    0B / 0B      6
f29aad2c7381   mongodb             0.96%     117.5MiB / 3.823GiB   3.00%     5.11MB / 1.48MB   0B / 0B      36
f790aa9a62cf   kafka               444.94%   595.2MiB / 3.823GiB   15.21%    3.37MB / 6.59MB   0B / 238kB   177
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           0.34%     211.5MiB / 3.823GiB   5.40%     22.2kB / 3.36MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.06%     25.63MiB / 3.823GiB   0.65%     21.9kB / 8.68kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   0.45%     20.33MiB / 3.823GiB   0.52%     4.51MB / 7.18MB   0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   0.73%     31.84MiB / 3.823GiB   0.81%     4.98MB / 5.51MB   0B / 0B      8
48e73dd4ab5d   sectorizador        0.00%     24.27MiB / 3.823GiB   0.62%     3.22MB / 3.15MB   0B / 0B      4
c46f710821e4   cliente_atm         0.02%     23.67MiB / 3.823GiB   0.60%     52kB / 84.3kB     0B / 0B      1
cd6bfe45793d   kafka_ui            0.17%     241.1MiB / 3.823GiB   6.16%     101kB / 10.6kB    0B / 262kB   35
0802920a6c28   redis               0.67%     10.85MiB / 3.823GiB   0.28%     10.3MB / 4.32MB   0B / 0B      6
f29aad2c7381   mongodb             0.96%     117.5MiB / 3.823GiB   3.00%     5.43MB / 1.57MB   0B / 0B      36
f790aa9a62cf   kafka               372.69%   513.6MiB / 3.823GiB   13.12%    3.57MB / 6.99MB   0B / 238kB   153
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
860517acb542   productor           0.34%     211.5MiB / 3.823GiB   5.40%     22.2kB / 3.36MB   0B / 0B      2
40a7d96ff35d   cliente_historico   0.16%     25.63MiB / 3.823GiB   0.65%     22.3kB / 8.75kB   0B / 0B      4
886b94cdcddd   consumidor_redis1   0.64%     20.33MiB / 3.823GiB   0.52%     4.51MB / 7.18MB   0B / 0B      2
ed31fdfa6e8f   consumidor_mongo1   0.41%     31.84MiB / 3.823GiB   0.81%     4.99MB / 5.51MB   0B / 0B      8
48e73dd4ab5d   sectorizador        0.00%     24.27MiB / 3.823GiB   0.62%     3.22MB / 3.15MB   0B / 0B      4
c46f710821e4   cliente_atm         0.01%     23.67MiB / 3.823GiB   0.60%     53.3kB / 86.5kB   0B / 0B      1
cd6bfe45793d   kafka_ui            0.18%     241.1MiB / 3.823GiB   6.16%     101kB / 10.6kB    0B / 274kB   35
0802920a6c28   redis               5.32%     10.86MiB / 3.823GiB   0.28%     10.3MB / 4.32MB   0B / 0B      6
f29aad2c7381   mongodb             0.81%     117.5MiB / 3.823GiB   3.00%     5.43MB / 1.57MB   0B / 0B      36
