CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
18b601d476db   cliente_historico   0.12%     25.64MiB / 3.823GiB   0.65%     29kB / 10.5kB     0B / 0B          4
b426a63bf272   consumidor_mongo2   9.42%     33.77MiB / 3.823GiB   0.86%     4.83MB / 5.24MB   0B / 0B          8
b5d110b43478   consumidor_redis1   0.47%     21.25MiB / 3.823GiB   0.54%     3.6MB / 5.65MB    0B / 0B          2
7056de128021   consumidor_mongo4   9.32%     33.57MiB / 3.823GiB   0.86%     5.72MB / 6.27MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.03%     23.68MiB / 3.823GiB   0.61%     72.1kB / 116kB    0B / 0B          1
ff5686d65dba   consumidor_redis3   8.87%     21.45MiB / 3.823GiB   0.55%     4.21MB / 6.66MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.69%     21.67MiB / 3.823GiB   0.55%     4.36MB / 6.89MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25.03MiB / 3.823GiB   0.64%     5.76MB / 5.62MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   0.47%     20.74MiB / 3.823GiB   0.53%     5.2MB / 8.21MB    0B / 0B          2
ae4604f656f1   kafka_ui            0.25%     252.5MiB / 3.823GiB   6.45%     104kB / 10.6kB    3.53MB / 303kB   35
2a9eaf369eb1   redis               1.04%     12.47MiB / 3.823GiB   0.32%     32.6MB / 9.76MB   0B / 0B          6
f3357cf3b0c3   mongodb             89.86%    213.7MiB / 3.823GiB   5.46%     20.5MB / 5.77MB   836kB / 0B       60
63164fef332b   kafka               168.32%   558.7MiB / 3.823GiB   14.27%    13.9MB / 26.9MB   11.2MB / 238kB   147
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.73%     611.4MiB / 3.823GiB   15.62%    27.2kB / 13.5MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   52.80%    31.9MiB / 3.823GiB    0.82%     4.17MB / 4.4MB    0B / 0B          8
1b21dbf752e2   consumidor_mongo3   19.63%    32.3MiB / 3.823GiB    0.83%     4.65MB / 5.11MB   0B / 0B          8
18b601d476db   cliente_historico   0.10%     25.64MiB / 3.823GiB   0.65%     29.4kB / 10.7kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   12.15%    33.77MiB / 3.823GiB   0.86%     4.83MB / 5.24MB   0B / 0B          8
b5d110b43478   consumidor_redis1   65.36%    21.6MiB / 3.823GiB    0.55%     4.16MB / 6.28MB   0B / 0B          2
7056de128021   consumidor_mongo4   61.47%    33.57MiB / 3.823GiB   0.86%     5.86MB / 6.31MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.68MiB / 3.823GiB   0.61%     73.5kB / 118kB    0B / 0B          1
ff5686d65dba   consumidor_redis3   56.42%    21.45MiB / 3.823GiB   0.55%     4.22MB / 6.67MB   0B / 0B          2
ef37e428e834   consumidor_redis2   1.25%     21.67MiB / 3.823GiB   0.55%     4.36MB / 6.89MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        12.47%    25.16MiB / 3.823GiB   0.64%     5.96MB / 5.66MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   55.52%    21.07MiB / 3.823GiB   0.54%     5.33MB / 8.24MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.19%     252.5MiB / 3.823GiB   6.45%     104kB / 10.6kB    3.53MB / 303kB   35
2a9eaf369eb1   redis               19.75%    12.49MiB / 3.823GiB   0.32%     33.5MB / 10.1MB   0B / 0B          6
f3357cf3b0c3   mongodb             59.99%    148.2MiB / 3.823GiB   3.78%     20.6MB / 5.86MB   836kB / 0B       45
63164fef332b   kafka               82.01%    433MiB / 3.823GiB     11.06%    14.5MB / 27.8MB   11.2MB / 238kB   110
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.50%     611.4MiB / 3.823GiB   15.62%    27.2kB / 13.5MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   64.52%    32.72MiB / 3.823GiB   0.84%     4.62MB / 4.89MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   0.74%     32.3MiB / 3.823GiB    0.83%     4.65MB / 5.11MB   0B / 0B          8
18b601d476db   cliente_historico   0.21%     25.64MiB / 3.823GiB   0.65%     29.8kB / 10.8kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   1.01%     33.77MiB / 3.823GiB   0.86%     4.83MB / 5.24MB   0B / 0B          8
b5d110b43478   consumidor_redis1   0.31%     21.29MiB / 3.823GiB   0.54%     4.21MB / 6.6MB    0B / 0B          2
7056de128021   consumidor_mongo4   1.20%     33.57MiB / 3.823GiB   0.86%     5.89MB / 6.46MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.68MiB / 3.823GiB   0.61%     74.8kB / 121kB    0B / 0B          1
ff5686d65dba   consumidor_redis3   0.87%     21.45MiB / 3.823GiB   0.55%     4.22MB / 6.67MB   0B / 0B          2
ef37e428e834   consumidor_redis2   1.02%     21.67MiB / 3.823GiB   0.55%     4.36MB / 6.89MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        96.65%    25.03MiB / 3.823GiB   0.64%     6.16MB / 6.01MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   0.59%     20.74MiB / 3.823GiB   0.53%     5.36MB / 8.46MB   0B / 0B          2
ae4604f656f1   kafka_ui            5.40%     252.6MiB / 3.823GiB   6.45%     115kB / 11.7kB    3.53MB / 315kB   35
2a9eaf369eb1   redis               18.35%    12.5MiB / 3.823GiB    0.32%     34.2MB / 10.3MB   0B / 0B          6
f3357cf3b0c3   mongodb             33.83%    148.3MiB / 3.823GiB   3.79%     21.2MB / 6.02MB   836kB / 0B       45
63164fef332b   kafka               205.61%   495.7MiB / 3.823GiB   12.66%    14.5MB / 28.1MB   11.2MB / 238kB   147
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.35%     611.4MiB / 3.823GiB   15.62%    28.5kB / 14.1MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   0.63%     32.75MiB / 3.823GiB   0.84%     4.63MB / 5.05MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   52.82%    32.3MiB / 3.823GiB    0.83%     5.04MB / 5.54MB   0B / 0B          8
18b601d476db   cliente_historico   0.06%     25.64MiB / 3.823GiB   0.65%     30.2kB / 11kB     0B / 0B          4
b426a63bf272   consumidor_mongo2   0.79%     33.77MiB / 3.823GiB   0.86%     4.83MB / 5.24MB   0B / 0B          8
b5d110b43478   consumidor_redis1   0.55%     21.29MiB / 3.823GiB   0.54%     4.21MB / 6.61MB   0B / 0B          2
7056de128021   consumidor_mongo4   66.51%    33.57MiB / 3.823GiB   0.86%     6.32MB / 6.78MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.68MiB / 3.823GiB   0.61%     76.2kB / 123kB    0B / 0B          1
ff5686d65dba   consumidor_redis3   0.59%     21.36MiB / 3.823GiB   0.55%     4.57MB / 7.23MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.93%     21.67MiB / 3.823GiB   0.55%     4.36MB / 6.89MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25.03MiB / 3.823GiB   0.64%     6.17MB / 6.02MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   0.45%     20.76MiB / 3.823GiB   0.53%     5.77MB / 9.1MB    0B / 0B          2
ae4604f656f1   kafka_ui            0.13%     252.6MiB / 3.823GiB   6.45%     116kB / 11.7kB    3.53MB / 315kB   35
2a9eaf369eb1   redis               0.77%     12.33MiB / 3.823GiB   0.31%     35.4MB / 10.5MB   0B / 0B          6
f3357cf3b0c3   mongodb             58.10%    148.3MiB / 3.823GiB   3.79%     22.1MB / 6.27MB   836kB / 0B       45
63164fef332b   kafka               198.43%   561.1MiB / 3.823GiB   14.34%    15.1MB / 29.3MB   11.2MB / 238kB   150
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.57%     611.4MiB / 3.823GiB   15.62%    28.5kB / 14.1MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   8.60%     32.75MiB / 3.823GiB   0.84%     4.63MB / 5.05MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   1.49%     32.3MiB / 3.823GiB    0.83%     5.05MB / 5.54MB   0B / 0B          8
18b601d476db   cliente_historico   0.13%     25.64MiB / 3.823GiB   0.65%     30.5kB / 11.1kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   1.10%     33.77MiB / 3.823GiB   0.86%     4.83MB / 5.25MB   0B / 0B          8
b5d110b43478   consumidor_redis1   0.87%     21.3MiB / 3.823GiB    0.54%     4.21MB / 6.61MB   0B / 0B          2
7056de128021   consumidor_mongo4   1.72%     33.57MiB / 3.823GiB   0.86%     6.34MB / 6.95MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.68MiB / 3.823GiB   0.61%     77.5kB / 125kB    0B / 0B          1
ff5686d65dba   consumidor_redis3   2.90%     21.36MiB / 3.823GiB   0.55%     4.58MB / 7.23MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.95%     21.67MiB / 3.823GiB   0.55%     4.37MB / 6.89MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25.03MiB / 3.823GiB   0.64%     6.17MB / 6.02MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   0.46%     20.76MiB / 3.823GiB   0.53%     5.77MB / 9.1MB    0B / 0B          2
ae4604f656f1   kafka_ui            0.18%     252.6MiB / 3.823GiB   6.45%     116kB / 11.7kB    3.53MB / 315kB   35
2a9eaf369eb1   redis               11.16%    12.33MiB / 3.823GiB   0.32%     35.4MB / 10.5MB   0B / 0B          6
f3357cf3b0c3   mongodb             125.69%   199.8MiB / 3.823GiB   5.10%     22.3MB / 6.28MB   836kB / 0B       61
63164fef332b   kafka               277.08%   525.4MiB / 3.823GiB   13.42%    15.1MB / 29.3MB   11.2MB / 238kB   152
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.80%     611.4MiB / 3.823GiB   15.62%    29.5kB / 14.7MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   61.28%    33.79MiB / 3.823GiB   0.86%     4.82MB / 5.09MB   0B / 0B          9
1b21dbf752e2   consumidor_mongo3   66.19%    32.31MiB / 3.823GiB   0.83%     5.24MB / 5.59MB   0B / 0B          8
18b601d476db   cliente_historico   0.15%     25.64MiB / 3.823GiB   0.65%     30.9kB / 11.2kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   0.94%     33.77MiB / 3.823GiB   0.86%     4.84MB / 5.25MB   0B / 0B          8
b5d110b43478   consumidor_redis1   48.73%    21.47MiB / 3.823GiB   0.55%     4.56MB / 6.96MB   0B / 0B          2
7056de128021   consumidor_mongo4   0.57%     33.57MiB / 3.823GiB   0.86%     6.34MB / 6.95MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.68MiB / 3.823GiB   0.61%     78.7kB / 128kB    0B / 0B          1
ff5686d65dba   consumidor_redis3   49.87%    21.54MiB / 3.823GiB   0.55%     4.95MB / 7.57MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.97%     21.67MiB / 3.823GiB   0.55%     4.37MB / 6.89MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        40.84%    25.04MiB / 3.823GiB   0.64%     6.46MB / 6.21MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   1.45%     20.76MiB / 3.823GiB   0.53%     5.77MB / 9.1MB    0B / 0B          2
ae4604f656f1   kafka_ui            0.20%     252.6MiB / 3.823GiB   6.45%     116kB / 11.7kB    3.53MB / 315kB   35
2a9eaf369eb1   redis               34.20%    12.43MiB / 3.823GiB   0.32%     36.3MB / 10.9MB   0B / 0B          6
f3357cf3b0c3   mongodb             90.69%    157.1MiB / 3.823GiB   4.01%     22.3MB / 6.29MB   836kB / 0B       61
63164fef332b   kafka               160.80%   492.7MiB / 3.823GiB   12.59%    15.7MB / 30.2MB   11.2MB / 238kB   146
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.41%     611.4MiB / 3.823GiB   15.62%    29.5kB / 14.7MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   1.02%     32.23MiB / 3.823GiB   0.82%     5.03MB / 5.48MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   0.36%     32.3MiB / 3.823GiB    0.83%     5.5MB / 6.03MB    0B / 0B          8
18b601d476db   cliente_historico   0.10%     25.64MiB / 3.823GiB   0.65%     31.3kB / 11.3kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   0.83%     33.77MiB / 3.823GiB   0.86%     4.84MB / 5.25MB   0B / 0B          8
b5d110b43478   consumidor_redis1   7.13%     21.47MiB / 3.823GiB   0.55%     4.57MB / 7.17MB   0B / 0B          2
7056de128021   consumidor_mongo4   0.77%     33.57MiB / 3.823GiB   0.86%     6.34MB / 6.95MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.68MiB / 3.823GiB   0.61%     80kB / 130kB      0B / 0B          1
ff5686d65dba   consumidor_redis3   6.83%     21.54MiB / 3.823GiB   0.55%     4.99MB / 7.87MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.24%     21.67MiB / 3.823GiB   0.55%     4.37MB / 6.9MB    0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25.03MiB / 3.823GiB   0.64%     6.58MB / 6.43MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   0.38%     20.76MiB / 3.823GiB   0.53%     5.77MB / 9.11MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.36%     252.6MiB / 3.823GiB   6.45%     116kB / 11.7kB    3.53MB / 315kB   35
2a9eaf369eb1   redis               6.72%     12.43MiB / 3.823GiB   0.32%     37MB / 11.1MB     0B / 0B          6
f3357cf3b0c3   mongodb             2.40%     148.6MiB / 3.823GiB   3.80%     23.2MB / 6.54MB   836kB / 0B       45
63164fef332b   kafka               270.40%   550.2MiB / 3.823GiB   14.06%    15.8MB / 30.5MB   11.2MB / 238kB   153
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.32%     610.6MiB / 3.823GiB   15.60%    30.2kB / 15.3MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   22.07%    32.23MiB / 3.823GiB   0.82%     5.2MB / 5.66MB    0B / 0B          8
1b21dbf752e2   consumidor_mongo3   97.28%    32.91MiB / 3.823GiB   0.84%     5.72MB / 6.13MB   0B / 0B          8
18b601d476db   cliente_historico   0.12%     25.64MiB / 3.823GiB   0.65%     31.7kB / 11.5kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   52.60%    33.77MiB / 3.823GiB   0.86%     5.04MB / 5.31MB   0B / 0B          8
b5d110b43478   consumidor_redis1   15.03%    21.48MiB / 3.823GiB   0.55%     4.73MB / 7.4MB    0B / 0B          2
7056de128021   consumidor_mongo4   40.58%    33.57MiB / 3.823GiB   0.86%     6.55MB / 7.02MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.68MiB / 3.823GiB   0.61%     81.4kB / 132kB    0B / 0B          1
ff5686d65dba   consumidor_redis3   51.39%    21.37MiB / 3.823GiB   0.55%     5.19MB / 8.2MB    0B / 0B          2
ef37e428e834   consumidor_redis2   33.72%    21.68MiB / 3.823GiB   0.55%     4.57MB / 7.22MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25.03MiB / 3.823GiB   0.64%     6.58MB / 6.43MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   26.68%    20.76MiB / 3.823GiB   0.53%     5.98MB / 9.43MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.19%     252.6MiB / 3.823GiB   6.45%     116kB / 11.7kB    3.53MB / 315kB   35
2a9eaf369eb1   redis               16.05%    12.32MiB / 3.823GiB   0.31%     38.2MB / 11.3MB   0B / 0B          6
f3357cf3b0c3   mongodb             72.48%    148.6MiB / 3.823GiB   3.80%     23.6MB / 6.74MB   836kB / 0B       45
63164fef332b   kafka               105.70%   425.1MiB / 3.823GiB   10.86%    16.4MB / 31.7MB   11.2MB / 238kB   109
